Message stats for scenario MixnetEpidemicRouter
sim_time: 140000.0000
32220.0 MixnetEpidemicRouter
35137.0 MixnetEpidemicRouter
29449.0 MixnetEpidemicRouter
33355.0 MixnetEpidemicRouter
43977.0 MixnetEpidemicRouter
42378.0 MixnetEpidemicRouter
36080.0 MixnetEpidemicRouter
39986.0 MixnetEpidemicRouter
40493.0 MixnetEpidemicRouter
46057.0 MixnetEpidemicRouter
46157.0 MixnetEpidemicRouter
47166.0 MixnetEpidemicRouter
42966.0 MixnetEpidemicRouter
41066.0 MixnetEpidemicRouter
37970.0 MixnetEpidemicRouter
34972.0 MixnetEpidemicRouter
38874.0 MixnetEpidemicRouter
39582.0 MixnetEpidemicRouter
30392.0 MixnetEpidemicRouter
30192.0 MixnetEpidemicRouter
43192.0 MixnetEpidemicRouter
42699.0 MixnetEpidemicRouter
39100.0 MixnetEpidemicRouter
26044.0 MixnetEpidemicRouter
41470.0 MixnetEpidemicRouter
52475.0 MixnetEpidemicRouter
34484.0 MixnetEpidemicRouter
30089.0 MixnetEpidemicRouter
40816.0 MixnetEpidemicRouter
34100.0 MixnetEpidemicRouter
26516.0 MixnetEpidemicRouter
33395.0 MixnetEpidemicRouter
45848.0 MixnetEpidemicRouter
53634.0 MixnetEpidemicRouter
42742.0 MixnetEpidemicRouter
35248.0 MixnetEpidemicRouter
49055.0 MixnetEpidemicRouter
35774.0 MixnetEpidemicRouter
34575.0 MixnetEpidemicRouter
31615.0 MixnetEpidemicRouter
43017.0 MixnetEpidemicRouter
42951.0 MixnetEpidemicRouter
28019.0 MixnetEpidemicRouter
50523.0 MixnetEpidemicRouter
35122.0 MixnetEpidemicRouter
46866.0 MixnetEpidemicRouter
55589.0 MixnetEpidemicRouter
49054.0 MixnetEpidemicRouter
38969.0 MixnetEpidemicRouter
34377.0 MixnetEpidemicRouter
53530.0 MixnetEpidemicRouter
29449.0 MixnetEpidemicRouter
43575.0 MixnetEpidemicRouter
53077.0 MixnetEpidemicRouter
29811.0 MixnetEpidemicRouter
51030.0 MixnetEpidemicRouter
28762.0 MixnetEpidemicRouter
49166.0 MixnetEpidemicRouter
52096.0 MixnetEpidemicRouter
36948.0 MixnetEpidemicRouter
39937.0 MixnetEpidemicRouter
53149.0 MixnetEpidemicRouter
49932.0 MixnetEpidemicRouter
47842.0 MixnetEpidemicRouter
32182.0 MixnetEpidemicRouter
55282.0 MixnetEpidemicRouter
30610.0 MixnetEpidemicRouter
47103.0 MixnetEpidemicRouter
45567.0 MixnetEpidemicRouter
55569.0 MixnetEpidemicRouter
56478.0 MixnetEpidemicRouter
44484.0 MixnetEpidemicRouter
52689.0 MixnetEpidemicRouter
31902.0 MixnetEpidemicRouter
31117.0 MixnetEpidemicRouter
39764.0 MixnetEpidemicRouter
52051.0 MixnetEpidemicRouter
38437.0 MixnetEpidemicRouter
49142.0 MixnetEpidemicRouter
36944.0 MixnetEpidemicRouter
36845.0 MixnetEpidemicRouter
54076.0 MixnetEpidemicRouter
45177.0 MixnetEpidemicRouter
54591.0 MixnetEpidemicRouter
55303.0 MixnetEpidemicRouter
40483.0 MixnetEpidemicRouter
39524.0 MixnetEpidemicRouter
37740.0 MixnetEpidemicRouter
36156.0 MixnetEpidemicRouter
45042.0 MixnetEpidemicRouter
42858.0 MixnetEpidemicRouter
60902.0 MixnetEpidemicRouter
35125.0 MixnetEpidemicRouter
37659.0 MixnetEpidemicRouter
43165.0 MixnetEpidemicRouter
58098.0 MixnetEpidemicRouter
55941.0 MixnetEpidemicRouter
34778.0 MixnetEpidemicRouter
47220.0 MixnetEpidemicRouter
54973.0 MixnetEpidemicRouter
55577.0 MixnetEpidemicRouter
53189.0 MixnetEpidemicRouter
51945.0 MixnetEpidemicRouter
50240.0 MixnetEpidemicRouter
36855.0 MixnetEpidemicRouter
49262.0 MixnetEpidemicRouter
56476.0 MixnetEpidemicRouter
47115.0 MixnetEpidemicRouter
42257.0 MixnetEpidemicRouter
47672.0 MixnetEpidemicRouter
51501.0 MixnetEpidemicRouter
51002.0 MixnetEpidemicRouter
42634.0 MixnetEpidemicRouter
62758.0 MixnetEpidemicRouter
53367.0 MixnetEpidemicRouter
52576.0 MixnetEpidemicRouter
46993.0 MixnetEpidemicRouter
45997.0 MixnetEpidemicRouter
50008.0 MixnetEpidemicRouter
52317.0 MixnetEpidemicRouter
64824.0 MixnetEpidemicRouter
81738.0 MixnetEpidemicRouter
58183.0 MixnetEpidemicRouter
79144.0 MixnetEpidemicRouter
82131.0 MixnetEpidemicRouter
76864.0 MixnetEpidemicRouter
103435.0 MixnetEpidemicRouter
87322.0 MixnetEpidemicRouter
93753.0 MixnetEpidemicRouter
